,zcmb,mb,dmb,errors
0,0.89791,24.48792266845703,0.10463494062423706,0.11104395985603333
1,0.29114,21.40538787841797,0.11647479236125946,0.13169172406196594
2,0.18203,20.310653686523438,0.12079572677612305,0.13881507515907288
3,0.25191,21.071212768554688,0.11779168248176575,0.13386943936347961
4,0.22334,20.82784652709961,0.11875127255916595,0.13545551896095276
5,0.01572,14.78769588470459,0.1613609939813614,0.18992868065834045
6,0.2488,21.044723510742188,0.1178961992263794,0.1340419352054596
7,0.2388,20.959537506103516,0.11823223531246185,0.13459733128547668
8,0.3026,21.503005981445312,0.11608973145484924,0.13105526566505432
9,0.545,23.311918258666992,0.10899761319160461,0.11919882893562317
10,0.7672,24.052356719970703,0.10625112056732178,0.11406496167182922
11,0.75039,23.996341705322266,0.10645869374275208,0.11445310711860657
12,0.21338,20.722652435302734,0.11916598677635193,0.1361408531665802
13,0.16431,20.016742706298828,0.12196467071771622,0.14071205258369446
14,0.4474,22.73645782470703,0.1112278401851654,0.12301769852638245
15,0.1412,19.63343048095703,0.12348920851945877,0.14318564534187317
16,0.9842,24.775470733642578,0.10356864333152771,0.10905006527900696
17,0.4392,22.666610717773438,0.11150291562080383,0.12347272038459778
18,0.7362,23.94905662536621,0.10663415491580963,0.11478105187416077
19,0.2842,21.346271514892578,0.1167076975107193,0.13207712769508362
20,0.74991,23.99474334716797,0.10646486282348633,0.11446431279182434
21,0.2196,20.795988082885742,0.11887672543525696,0.13566282391548157
22,0.2434,20.998722076416016,0.11807765066623688,0.134342223405838
23,0.3374,21.79944610595703,0.11492134630680084,0.129123717546463
24,0.0431,16.37464714050293,0.13662190735340118,0.1640644371509552
25,0.0822,18.21476936340332,0.1291256994009018,0.15236034989356995
26,0.01635,14.78769588470459,0.1613609939813614,0.18992868065834045
27,0.28655,21.366289138793945,0.11662852764129639,0.1319461166858673
28,0.01472,14.78769588470459,0.1613609939813614,0.18992868065834045
29,0.92116,24.565399169921875,0.10434761643409729,0.11050727963447571
30,0.347,21.881221771240234,0.11459885537624359,0.12859097123146057
31,0.6104,23.52985191345215,0.10818929970264435,0.11768797039985657
32,0.02384,14.78769588470459,0.1613609939813614,0.18992868065834045
33,0.5761,23.41555404663086,0.10861317813396454,0.11848035454750061
34,0.06641,17.553159713745117,0.13182395696640015,0.15656307339668274
35,0.58119,23.432514190673828,0.10855039954185486,0.11836305260658264
36,0.2348,20.925464630126953,0.11836645007133484,0.13481929898262024
37,0.2701,21.22616195678711,0.11718115210533142,0.1328594982624054
38,0.22967,20.88176727294922,0.11853840947151184,0.1351039707660675
39,0.03438,15.73861312866211,0.14142170548439026,0.17085126042366028
40,0.4712,22.939193725585938,0.11042846739292145,0.12169626355171204
41,0.32416,21.686664581298828,0.11536596715450287,0.12985876202583313
42,0.04437,16.459705352783203,0.13627657294273376,0.16352197527885437
43,0.3212,21.66144561767578,0.11546525359153748,0.1300232708454132
44,0.76039,24.029664993286133,0.10633523762226105,0.11422207951545715
45,0.25722,21.11644744873047,0.11761349439620972,0.13357475399971008
46,0.27573,21.274120330810547,0.11699211597442627,0.13254716992378235
47,0.3682,22.061809539794922,0.11388711631298065,0.1274142563343048
48,0.1294,19.437711715698242,0.1242675632238388,0.14444902539253235
49,0.25,21.054943084716797,0.11785593628883362,0.13397541642189026
50,0.20323,20.597938537597656,0.11965832114219666,0.13695266842842102
51,0.01752,14.78769588470459,0.1613609939813614,0.18992868065834045
52,0.15899,19.928504943847656,0.12231563776731491,0.1412818729877472
53,0.1985,20.540260314941406,0.11988598108291626,0.13732758164405823
54,0.47039,22.932296752929688,0.11045591533184052,0.12174156308174133
55,0.33439,21.7738037109375,0.11502225697040558,0.1292910873889923
56,0.80991,24.194679260253906,0.10572312772274017,0.1130777895450592
57,0.5834,23.43988037109375,0.10852284729480743,0.1183115541934967
